method,id,time
asym,20,1
asym,36,255
asym,36,511
asym,39,1
asym,39,1
asym,7,1
asym,7,1
asym,16,1
asym,16,1
asym,34,511
asym,34,1
asym,12,1
asym,12,511
asym,23,2047
asym,23,255
asym,1,1023
asym,1,1
asym,3,63
asym,3,1
asym,18,1
asym,18,511
asym,10,511
asym,10,1
asym,37,511
asym,37,1
asym,0,1
asym,0,1
asym,29,511
asym,29,31
asym,4,255
asym,4,255
asym,2,1
asym,2,1
asym,21,511
asym,21,1
asym,31,511
asym,31,1
asym,8,511
asym,8,511
asym,25,127
asym,25,511
asym,35,127
asym,35,1
asym,14,1
asym,14,1
asym,22,511
asym,22,127
asym,33,63
asym,33,511
asym,5,1
asym,5,1
asym,38,255
asym,38,255
asym,17,511
asym,17,63
asym,11,511
asym,11,1
asym,20,1
asym,20,1
asym,39,255
asym,39,1
asym,19,1023
asym,19,1
asym,13,1023
asym,13,255
asym,30,127
asym,30,63
asym,23,127
asym,23,1
asym,21,3
asym,21,127
asym,28,511
asym,28,1
asym,38,1
asym,38,1
asym,3,255
asym,3,1
asym,18,127
asym,18,7
asym,1,127
asym,1,511
asym,10,1
asym,10,1
asym,26,1
asym,26,511
asym,24,1023
asym,24,1
asym,7,1
asym,7,255
asym,34,511
asym,34,1
asym,36,255
asym,36,511
asym,16,255
asym,16,1
asym,32,1023
asym,32,1
asym,9,1023
asym,9,127
asym,11,1
asym,11,1
asym,0,511
asym,0,1
asym,38,1
asym,38,1
asym,14,1
asym,14,511
asym,20,511
asym,20,1
asym,29,511
asym,29,1
asym,7,1
asym,7,1
asym,23,1
asym,23,255
asym,25,511
asym,25,1
asym,2,255
asym,2,1
asym,33,1
asym,33,31
asym,12,255
asym,12,255
asym,8,255
asym,8,31
asym,17,511
asym,17,1
asym,35,255
asym,35,1
asym,14,1
asym,14,1
asym,31,1
asym,31,511
asym,28,255
asym,28,1
asym,4,255
asym,4,511
asym,10,1
asym,10,1
asym,32,1
asym,32,63
asym,30,127
asym,30,1
asym,7,1
asym,7,63
asym,39,511
asym,39,1
asym,21,255
asym,21,1
asym,19,255
asym,19,511
asym,37,1023
asym,37,1
asym,16,1
asym,16,1
asym,27,2047
asym,27,255
asym,24,255
asym,24,1
asym,34,1
asym,34,1
asym,11,63
asym,11,1
asym,9,255
asym,9,255
asym,1,1
asym,1,511
asym,3,511
asym,3,1
asym,33,7
asym,33,63
asym,13,1
asym,13,511
asym,36,255
asym,36,1
asym,5,1023
asym,5,1
asym,17,1
asym,17,1
asym,29,1
asym,29,127
asym,27,1
asym,27,1
asym,12,255
asym,12,1
asym,38,511
asym,38,1
asym,20,255
asym,20,255
asym,14,1
asym,14,1
asym,23,1
asym,23,255
asym,31,511
asym,31,1
asym,10,63
asym,10,255
asym,8,127
asym,8,1
asym,25,1
asym,25,1
asym,3,1
asym,3,1
asym,32,255
asym,32,127
asym,12,1
asym,12,1
asym,21,127
asym,21,1
asym,0,1023
asym,0,1
asym,27,1
asym,27,1
asym,37,255
asym,37,1
asym,16,127
asym,16,1
asym,30,15
asym,30,255
asym,4,511
asym,4,1
asym,24,255
asym,24,1
asym,18,1023
asym,18,255
asym,20,127
asym,20,1
asym,9,1
asym,9,63
asym,7,1
asym,7,511
asym,2,1023
asym,2,1
asym,36,127
asym,36,1
asym,23,1
asym,23,1
asym,13,511
asym,13,1
asym,17,1
asym,17,1
asym,25,1
asym,25,1
asym,32,1
asym,32,1
asym,39,1
asym,39,511
asym,19,511
asym,19,31
asym,28,511
asym,28,511
asym,12,63
asym,12,1
asym,21,127
asym,21,1
asym,1,255
asym,1,127
asym,37,1
asym,37,1
asym,14,1
asym,14,1
asym,3,255
asym,3,63
asym,18,3
asym,18,1
asym,5,511
asym,5,1
asym,24,127
asym,24,1
asym,33,1023
asym,33,1
asym,30,1
asym,30,1
asym,8,511
asym,8,1
asym,13,15
asym,13,1
asym,11,1023
asym,11,255
asym,27,1
asym,27,15
asym,16,511
asym,16,1
asym,20,1
asym,20,1
asym,32,1
asym,32,1
asym,9,127
asym,9,1
asym,36,1
asym,36,1
asym,2,63
asym,2,31
asym,7,1
asym,7,1
asym,38,1023
asym,38,1
asym,0,511
asym,0,1
asym,23,1
asym,23,127
asym,25,1
asym,25,1
asym,27,1
asym,27,1
asym,17,511
asym,17,1
asym,33,127
asym,33,1
asym,29,1023
asym,29,255
asym,14,1
asym,14,511
asym,3,255
asym,3,1
asym,24,255
asym,24,15
asym,12,511
asym,12,1
asym,21,511
asym,21,1
asym,37,511
asym,37,1
asym,10,1023
asym,10,1
asym,8,255
asym,8,1
asym,1,127
asym,1,1
asym,39,511
asym,39,1
asym,28,511
asym,28,1
asym,32,1
asym,32,1
asym,4,1023
asym,4,1
asym,30,1
asym,30,1
asym,36,255
asym,36,1
asym,38,31
asym,38,1
asym,9,1
asym,9,1
asym,19,1
asym,19,1023
asym,13,63
asym,13,7
asym,16,511
asym,16,1
asym,5,255
asym,5,1
asym,7,1
asym,7,1
asym,11,127
asym,11,255
asym,27,1
asym,27,127
asym,23,1
asym,23,1
asym,25,255
asym,25,1
asym,33,1
asym,33,1
asym,2,1
asym,2,511
asym,38,1
asym,38,1
asym,9,1
asym,9,1
asym,0,511
asym,0,1
asym,10,511
asym,10,3
asym,22,4095
asym,22,1
asym,8,127
asym,8,1
asym,17,511
asym,17,1
asym,12,127
asym,12,1
asym,29,255
asym,29,511
asym,37,127
asym,37,255
asym,3,511
asym,3,1
asym,14,1
asym,14,511
asym,30,1
asym,30,31
asym,32,1
asym,32,1
asym,27,1
asym,27,1
asym,19,1
asym,19,1
asym,9,255
asym,9,1
asym,7,1
asym,7,31
asym,23,1
asym,23,1
asym,1,1
asym,1,1
asym,36,255
asym,36,1
asym,39,127
asym,39,255
asym,11,255
asym,11,127
asym,33,255
asym,33,1
asym,4,1023
asym,4,127
asym,1,1
asym,1,1
asym,37,127
asym,37,1
asym,30,1
asym,30,1
asym,24,511
asym,24,511
asym,22,255
asym,22,1
asym,20,511
asym,20,1023
asym,17,1
asym,17,1
asym,8,255
asym,8,127
asym,13,127
asym,13,511
asym,35,1
asym,35,4095
asym,11,1
asym,11,1
asym,28,511
asym,28,511
asym,38,511
asym,38,1
asym,36,255
asym,36,1
asym,14,1
asym,14,255
asym,32,1
asym,32,1
asym,27,1
asym,27,1
asym,9,1
asym,9,1
asym,34,4095
asym,34,1
asym,7,1
asym,7,1
asym,23,1
asym,23,1
asym,19,1
asym,19,511
asym,2,511
asym,2,511
asym,4,1
asym,4,1
asym,25,1023
asym,25,1
asym,39,255
asym,39,1
asym,17,1
asym,17,1
asym,37,7
asym,37,1
asym,13,1
asym,13,63
asym,28,1
asym,28,63
asym,35,31
asym,35,1
asym,1,1
asym,1,1
asym,28,1
asym,28,1
asym,8,255
asym,8,127
asym,20,1
asym,20,127
asym,31,4095
asym,31,511
asym,22,255
asym,22,1
asym,38,255
asym,38,1
asym,11,1
asym,11,1
asym,2,1
asym,2,127
asym,27,1
asym,27,1
asym,36,1
asym,36,255
asym,32,1
asym,32,127
asym,24,511
asym,24,1
asym,14,1
asym,14,127
asym,16,2047
asym,16,1
asym,34,511
asym,34,1
asym,19,1
asym,19,31
asym,25,255
asym,25,1
asym,39,127
asym,39,1
asym,4,1
asym,4,1
asym,17,1
asym,17,1
asym,30,1023
asym,30,1
asym,7,1
asym,7,255
asym,23,1
asym,23,1
asym,14,1
asym,14,1
asym,33,1023
asym,33,1
asym,1,1
asym,1,1
asym,35,255
asym,35,1
asym,9,511
asym,9,1
asym,22,127
asym,22,1
asym,24,255
asym,24,1
asym,5,2047
asym,5,1
asym,28,1
asym,28,511
asym,20,1
asym,20,1
asym,11,1
asym,11,1
asym,16,255
asym,16,1
asym,0,2047
asym,0,1
asym,32,1
asym,32,1
asym,2,1
asym,2,1
asym,36,1
asym,36,127
asym,38,1
asym,38,1
asym,7,1
asym,7,1
asym,13,1
asym,13,511
asym,34,255
asym,34,1
asym,25,63
asym,25,1
asym,23,1
asym,23,255
asym,5,1
asym,5,1
asym,27,1
asym,27,511
asym,31,511
asym,31,127
asym,17,1
asym,17,1
asym,35,63
asym,35,1
asym,19,1
asym,19,255
asym,14,1
asym,14,63
asym,7,1
asym,7,1
asym,22,7
asym,22,1
asym,11,1
asym,11,1
asym,24,127
asym,24,1
asym,1,31
asym,1,255
asym,33,511
asym,33,1
asym,31,1
asym,31,1
asym,16,1
asym,16,1
asym,28,1
asym,28,63
asym,4,511
asym,4,1
asym,36,1
asym,36,1
asym,0,1
asym,0,1
asym,34,1
asym,34,127
asym,2,1
asym,2,1
asym,13,1
asym,13,255
asym,32,1
asym,32,1
asym,37,2047
asym,37,1
asym,17,1
asym,17,1
asym,8,15
asym,8,1023
asym,39,1023
asym,39,1
asym,27,1
asym,27,255
asym,20,1
asym,20,511
asym,23,63
asym,23,127
asym,25,511
asym,25,1
asym,11,1
asym,11,1
asym,5,511
asym,5,1
asym,36,1
asym,36,1
asym,1,255
asym,1,255
asym,14,1
asym,14,255
asym,7,1
asym,7,255
asym,16,15
asym,16,1
asym,33,511
asym,33,1
asym,9,1023
asym,9,1
asym,31,1
asym,31,511
asym,19,1
asym,19,127
asym,38,511
asym,38,1
asym,24,127
asym,24,255
asym,35,255
asym,35,255
asym,26,8191
asym,26,1
asym,22,255
asym,22,1
asym,12,4095
asym,12,63
asym,2,1
asym,2,127
asym,4,255
asym,4,1
asym,28,1
asym,28,511
asym,20,1
asym,20,255
asym,37,127
asym,37,255
asym,16,1
asym,16,1
asym,8,511
asym,8,1
asym,0,511
asym,0,1
asym,32,255
asym,32,1
asym,14,1
asym,14,1
asym,11,1
asym,11,127
asym,36,1
asym,36,1
asym,34,255
asym,34,1
asym,23,127
asym,23,1
asym,25,511
asym,25,1
asym,30,2047
asym,30,1
asym,27,15
asym,27,511
asym,1,63
asym,1,1
asym,37,1
asym,37,1
asym,3,4095
asym,3,255
asym,5,511
asym,5,1
asym,33,1
asym,33,7
asym,17,511
asym,17,1
asym,39,1
asym,39,511
asym,13,511
asym,13,255
asym,19,1
asym,19,255
asym,31,127
asym,31,1
asym,9,255
asym,9,1
asym,35,255
asym,35,1
asym,7,1
asym,7,511
asym,22,1
asym,22,1
asym,16,255
asym,16,1
asym,11,1
asym,11,1
asym,28,1
asym,28,255
asym,2,511
asym,2,1
asym,24,511
asym,24,1
asym,33,1
asym,33,1
asym,30,1
asym,30,1
asym,20,1
asym,20,255
asym,4,255
asym,4,1
asym,0,1
asym,0,255
asym,8,255
asym,8,1
asym,26,1023
asym,26,1
asym,17,7
asym,17,1
asym,32,127
asym,32,1
asym,5,1
asym,5,1
asym,14,1
asym,14,511
asym,9,31
asym,9,1
asym,34,511
asym,34,1
asym,7,1
asym,7,15
asym,19,1
asym,19,127
asym,31,1
asym,31,31
asym,11,1
asym,11,1
asym,3,127
asym,3,1
asym,36,1
asym,36,511
asym,27,255
asym,27,1
asym,23,127
asym,23,255
asym,2,63
asym,2,1
asym,39,1
asym,39,511
asym,4,1
asym,4,127
asym,16,31
asym,16,1
asym,25,511
asym,25,1
asym,9,1
asym,9,1
asym,32,1
asym,32,255
asym,35,255
asym,35,1
asym,30,255
asym,30,1
asym,12,1023
asym,12,255
asym,34,1
asym,34,1
asym,28,1
asym,28,255
asym,19,1
asym,19,1
asym,26,7
asym,26,63
asym,24,63
asym,24,1
asym,22,511
asym,22,1
asym,14,1
asym,14,1
asym,36,1
asym,36,1
asym,8,255
asym,8,1
asym,17,1
asym,17,1
asym,11,1
asym,11,1
asym,1,511
asym,1,511
asym,5,511
asym,5,1
asym,3,255
asym,3,1
asym,33,511
asym,33,31
asym,9,1
asym,9,1
asym,31,127
asym,31,1
asym,25,1
asym,25,1
asym,7,1
asym,7,255
asym,0,511
asym,0,1
asym,38,2047
asym,38,1
asym,27,1
asym,27,1
asym,23,1
asym,23,1
asym,11,1
asym,11,1
asym,20,1
asym,20,1023
asym,13,255
asym,13,511
asym,28,1
asym,28,1
asym,9,1
asym,9,1
asym,4,255
asym,4,255
asym,22,1
asym,22,1
asym,16,127
asym,16,1
asym,35,255
asym,35,511
asym,26,63
asym,26,255
asym,24,255
asym,24,1
asym,1,255
asym,1,1
asym,7,1
asym,7,1
asym,19,1
asym,19,1
asym,39,255
asym,39,255
asym,28,1
asym,28,1
asym,30,255
asym,30,1
asym,32,511
asym,32,255
asym,17,1
asym,17,1
asym,14,1
asym,14,511
asym,25,1
asym,25,1
asym,23,1
asym,23,1
asym,5,511
asym,5,1
asym,34,511
asym,34,1
asym,36,1
asym,36,255
asym,27,511
asym,27,1
asym,8,255
asym,8,255
asym,20,1
asym,20,127
asym,0,63
asym,0,1
asym,11,1
asym,11,1
asym,16,1
asym,16,1
asym,2,511
asym,2,511
asym,28,1
asym,28,1
asym,4,1
asym,4,1
asym,33,511
asym,33,1
asym,11,1
asym,11,1
asym,35,1
asym,35,1
asym,31,63
asym,31,511
asym,13,1
asym,13,511
asym,22,255
asym,22,1
asym,26,1
asym,26,127
asym,7,1
asym,7,63
asym,17,1
asym,17,1
asym,39,1
asym,39,127
asym,36,1
asym,36,127
asym,1,63
asym,1,63
asym,24,511
asym,24,1
asym,9,511
asym,9,1
asym,30,511
asym,30,1
asym,19,1
asym,19,511
asym,34,1
asym,34,1
asym,32,255
asym,32,1
asym,5,1
asym,5,1
asym,0,127
asym,0,7
asym,22,1
asym,22,1
asym,3,1023
asym,3,1
asym,13,1
asym,13,1
asym,31,127
asym,31,1
asym,28,1
asym,28,1
asym,35,15
asym,35,1
asym,8,63
asym,8,1
asym,24,1
asym,24,1
asym,33,1
asym,33,1
asym,2,127
asym,2,1
asym,27,511
asym,27,255
asym,39,1
asym,39,63
asym,19,1
asym,19,1
asym,4,511
asym,4,1
asym,36,1
asym,36,255
asym,17,1
asym,17,1
asym,1,511
asym,1,1
asym,30,511
asym,30,1
asym,9,63
asym,9,1
asym,34,1
asym,34,255
asym,3,1
asym,3,255
asym,26,511
asym,26,1
asym,19,1
asym,19,1
asym,32,511
asym,32,1
asym,37,4095
asym,37,1
asym,28,1
asym,28,511
asym,0,1
asym,0,1
asym,25,1023
asym,25,127
asym,5,511
asym,5,1
asym,13,1
asym,13,1
asym,23,511
asym,23,511
asym,35,511
asym,35,1
asym,1,31
asym,1,1
asym,39,1
asym,39,255
asym,19,1
asym,19,1
asym,4,1
asym,4,255
asym,13,1
asym,13,1
asym,33,511
asym,33,1
asym,31,511
asym,31,255
asym,22,511
asym,22,1
asym,8,511
asym,8,1
asym,24,511
asym,24,1
asym,16,2047
asym,16,1
asym,36,127
asym,36,511
asym,19,1
asym,19,1
asym,0,255
asym,0,1
asym,3,1
asym,3,255
asym,34,127
asym,34,255
asym,27,63
asym,27,1023
asym,20,1
asym,20,2047
asym,13,1
asym,13,1
asym,23,63
asym,23,1
asym,4,1
asym,4,1
asym,39,1
asym,39,255
asym,35,31
asym,35,1
asym,33,1
asym,33,31
asym,1,1
asym,1,1
asym,16,1
asym,16,1
asym,8,1
asym,8,1
asym,33,1
asym,33,1
asym,30,1023
asym,30,1
asym,37,1023
asym,37,1
asym,27,1
asym,27,1
asym,22,255
asym,22,1
asym,3,1
asym,3,127
asym,24,1
asym,24,511
asym,0,1
asym,0,1
asym,8,1
asym,8,1
asym,13,1
asym,13,1
asym,31,511
asym,31,1
asym,20,1
asym,20,1
asym,16,1
asym,16,1
asym,38,4095
asym,38,511
asym,34,1
asym,34,511
asym,26,2047
asym,26,1
asym,4,1
asym,4,1
asym,23,7
asym,23,511
asym,8,1
asym,8,1
asym,1,511
asym,1,1
asym,37,1
asym,37,127
asym,34,1
asym,34,1
asym,30,511
asym,30,1
asym,26,1
asym,26,1
asym,0,255
asym,0,1
asym,31,1
asym,31,1
asym,20,1
asym,20,1
asym,23,1
asym,23,1
asym,3,1
asym,3,511
asym,34,1
asym,34,1
asym,39,1023
asym,39,511
asym,37,1
asym,37,1
asym,34,1
asym,34,1
asym,4,1
asym,4,255
asym,26,1
asym,26,1
asym,20,1
asym,20,1
asym,31,1
asym,31,1
asym,0,1
asym,0,127
asym,37,1
asym,37,1
asym,2,4095
asym,2,1
asym,25,2047
asym,25,1023
asym,22,2047
asym,22,1
asym,38,1023
asym,38,255
asym,5,4095
asym,5,1
asym,26,1
asym,26,255
asym,34,1
asym,34,1
asym,3,511
asym,3,1
asym,31,1
asym,31,1
asym,37,1
asym,37,127
asym,18,16383
asym,18,1
asym,5,1
asym,5,1
asym,38,1
asym,38,1
asym,2,511
asym,2,1
asym,22,1
asym,22,1
asym,25,1
asym,25,511
asym,12,8191
asym,12,1
asym,18,1
asym,18,1
asym,37,1
asym,37,511
asym,5,1
asym,5,1
asym,3,511
asym,3,1
asym,12,1
asym,12,1
asym,26,1
asym,26,255
asym,31,1
asym,31,1
asym,35,4095
asym,35,1
asym,38,1
asym,38,127
asym,22,1
asym,22,1
asym,2,63
asym,2,1
asym,12,1
asym,12,1
asym,18,1
asym,18,1
asym,35,1
asym,35,1
asym,38,1
asym,38,1
asym,12,1
asym,12,1
asym,10,16383
asym,10,1
asym,29,16383
asym,29,1
asym,21,16383
asym,21,511
asym,26,1
asym,26,1
asym,3,511
asym,3,1
asym,30,4095
asym,30,1
asym,26,1
asym,26,1
asym,12,1
asym,12,1
asym,18,1
asym,18,1
asym,10,1
asym,10,1
asym,21,1
asym,21,1
asym,35,1
asym,35,1
asym,38,1
asym,38,1
asym,29,1
asym,29,255
asym,12,1
asym,12,1
asym,26,1
asym,26,1
asym,18,1
asym,18,1
asym,10,1
asym,10,1
asym,21,1
asym,21,1
asym,39,4095
asym,39,1
asym,26,1
asym,26,1
asym,18,1
asym,18,1
asym,29,1
asym,29,1
asym,10,1
asym,10,1
asym,12,1
asym,12,1
asym,21,1
asym,21,1
asym,26,1
asym,26,1
asym,39,1
asym,39,1
asym,18,1
asym,18,1
asym,10,1
asym,10,1
asym,29,1
asym,29,1
asym,12,1
asym,12,1
asym,18,1
asym,18,1
asym,21,1
asym,21,1
asym,10,1
asym,10,1
asym,12,1
asym,12,1
asym,29,1
asym,29,1
asym,21,1
asym,21,1
asym,18,1
asym,18,1
asym,10,1
asym,10,1
asym,29,1
asym,29,1
asym,18,1
asym,18,1
asym,10,1
asym,10,1
asym,21,1
asym,21,1
asym,29,1
asym,29,1
asym,18,1
asym,18,1
asym,10,1
asym,10,1
asym,21,1
asym,21,1
asym,18,1
asym,18,1
asym,29,1
asym,29,1
asym,10,1
asym,10,1
asym,21,1
asym,21,1
asym,18,1
asym,18,1
asym,29,1
asym,29,1
asym,10,1
asym,10,1
asym,21,1
asym,21,1
asym,18,1
asym,18,1
asym,29,1
asym,29,1
asym,10,1
asym,10,1
asym,21,1
asym,21,1
asym,29,1
asym,29,1
asym,21,1
asym,21,1
asym,15,32767
asym,15,1
asym,29,1
asym,29,1
asym,6,32767
asym,6,1
asym,15,1
asym,15,1
asym,29,1
asym,29,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,6,1
asym,6,1
asym,6,1
asym,6,1
conductor,35,4
conductor,35,3
conductor,37,3
conductor,37,8
conductor,11,3
conductor,11,2
conductor,39,162
conductor,39,3
conductor,9,471
conductor,9,2
conductor,1,441
conductor,1,3
conductor,36,1029
conductor,36,2
conductor,5,468
conductor,5,4
conductor,31,569
conductor,31,4
conductor,17,956
conductor,17,3
conductor,26,1032
conductor,26,3
conductor,20,1231
conductor,20,3
conductor,4,746
conductor,4,1032
conductor,22,1449
conductor,22,2
conductor,34,1581
conductor,34,3
conductor,3,756
conductor,3,2061
conductor,14,1738
conductor,14,2
conductor,8,1742
conductor,8,2
conductor,28,1818
conductor,28,3
conductor,19,1952
conductor,19,2
conductor,32,2088
conductor,32,2
conductor,30,2136
conductor,30,2
conductor,27,2148
conductor,27,2
conductor,6,2258
conductor,6,3
conductor,13,2339
conductor,13,2
conductor,33,2739
conductor,33,2
conductor,25,2746
conductor,25,2
conductor,15,2816
conductor,15,3
conductor,7,2894
conductor,7,2
conductor,12,2436
conductor,12,1034
conductor,2,3018
conductor,2,2
conductor,21,3174
conductor,21,3
conductor,38,3173
conductor,38,2
conductor,10,3219
conductor,10,3
conductor,23,3341
conductor,23,2
conductor,29,3363
conductor,29,3
conductor,16,3502
conductor,16,3
conductor,0,3658
conductor,0,3
conductor,18,3664
conductor,18,3
conductor,37,3534
conductor,37,2
conductor,24,4131
conductor,24,2
conductor,35,3642
conductor,35,2
conductor,9,3599
conductor,9,2
conductor,39,3674
conductor,39,65
conductor,11,3695
conductor,11,5
conductor,1,3637
conductor,1,3
conductor,31,3758
conductor,31,2
conductor,5,3671
conductor,5,2
conductor,17,3508
conductor,17,3
conductor,36,3454
conductor,36,3
conductor,4,3215
conductor,4,2
conductor,34,3116
conductor,34,3
conductor,26,3231
conductor,26,2
conductor,22,3085
conductor,22,2
conductor,20,3047
conductor,20,2
conductor,8,3035
conductor,8,3
conductor,3,3070
conductor,3,67
conductor,14,3143
conductor,14,2
conductor,28,3117
conductor,28,2
conductor,27,3229
conductor,27,259
conductor,32,3012
conductor,32,3
conductor,19,3122
conductor,19,64
conductor,30,3037
conductor,30,3
conductor,13,3067
conductor,13,2
conductor,33,3323
conductor,33,2
conductor,7,2981
conductor,7,2
conductor,15,3113
conductor,15,2
conductor,25,3156
conductor,25,3
conductor,21,2999
conductor,21,2
conductor,6,3017
conductor,6,525
conductor,12,2988
conductor,12,2
conductor,29,2865
conductor,29,3
conductor,10,2876
conductor,10,3
conductor,23,2865
conductor,23,2
conductor,2,2901
conductor,2,2
conductor,16,2823
conductor,16,2
conductor,38,2913
conductor,38,2
conductor,9,2628
conductor,9,3
conductor,18,2670
conductor,18,2
conductor,37,2804
conductor,37,2
conductor,24,2781
conductor,24,3
conductor,0,2868
conductor,0,3
conductor,35,2861
conductor,35,3
conductor,31,2920
conductor,31,2
conductor,1,3169
conductor,1,2
conductor,39,2943
conductor,39,2
conductor,11,3028
conductor,11,2
conductor,17,2829
conductor,17,2
conductor,5,2820
conductor,5,2
conductor,34,2762
conductor,34,3
conductor,22,2708
conductor,22,3
conductor,36,2895
conductor,36,2
conductor,8,2719
conductor,8,2
conductor,4,2772
conductor,4,1031
conductor,26,2962
conductor,26,2
conductor,19,2929
conductor,19,2
conductor,28,3073
conductor,28,3
conductor,20,3127
conductor,20,3
conductor,14,3188
conductor,14,2
conductor,3,2836
conductor,3,2069
conductor,27,3086
conductor,27,131
conductor,30,3085
conductor,30,2
conductor,32,3203
conductor,32,2
conductor,7,3244
conductor,7,2
conductor,13,3201
conductor,13,2
conductor,25,3203
conductor,25,2
conductor,15,3315
conductor,15,3
conductor,33,4050
conductor,33,3
conductor,21,3333
conductor,21,3
conductor,29,3335
conductor,29,3
conductor,12,3135
conductor,12,3
conductor,6,3125
conductor,6,517
conductor,23,3350
conductor,23,2
conductor,2,3273
conductor,2,3
conductor,10,3278
conductor,10,3
conductor,16,3335
conductor,16,2
conductor,38,3357
conductor,38,3
conductor,24,3284
conductor,24,3
conductor,9,3475
conductor,9,2
conductor,18,3550
conductor,18,3
conductor,37,3428
conductor,37,3
conductor,0,3282
conductor,0,3
conductor,39,3473
conductor,39,2
conductor,35,3540
conductor,35,3
conductor,1,3852
conductor,1,3
conductor,17,3401
conductor,17,527
conductor,31,3531
conductor,31,3
conductor,22,3517
conductor,22,2
conductor,34,3523
conductor,34,2
conductor,11,3546
conductor,11,2
conductor,5,3455
conductor,5,2
conductor,8,3257
conductor,8,2
conductor,4,3513
conductor,4,2
conductor,36,3403
conductor,36,2
conductor,19,3399
conductor,19,2
conductor,26,3250
conductor,26,2
conductor,28,3128
conductor,28,2
conductor,14,3079
conductor,14,2
conductor,30,2965
conductor,30,2
conductor,3,3014
conductor,3,2
conductor,20,4230
conductor,20,2
conductor,25,2972
conductor,25,3
conductor,27,3041
conductor,27,2
conductor,32,3106
conductor,32,3
conductor,15,3133
conductor,15,2
conductor,13,3150
conductor,13,2
conductor,33,3296
conductor,33,3
conductor,29,3323
conductor,29,2
conductor,7,3137
conductor,7,3
conductor,21,3047
conductor,21,3
conductor,12,3181
conductor,12,3
conductor,23,3058
conductor,23,3
conductor,2,3004
conductor,2,2
conductor,24,3001
conductor,24,2
conductor,6,2955
conductor,6,266
conductor,10,2953
conductor,10,2
conductor,37,2834
conductor,37,3
conductor,16,2840
conductor,16,2
conductor,18,2835
conductor,18,2
conductor,38,3327
conductor,38,3
