method,id,time
asym,6,1
asym,7,1
asym,7,1
asym,4,1
asym,4,511
asym,0,255
asym,0,1
asym,8,1023
asym,8,255
asym,3,1
asym,3,127
asym,1,1
asym,1,1
asym,5,2047
asym,5,1
asym,3,1
asym,3,1
asym,7,1
asym,7,511
asym,9,1023
asym,9,1
asym,1,1
asym,1,1
asym,4,511
asym,4,1
asym,6,1023
asym,6,1
asym,0,1023
asym,0,1
asym,5,511
asym,5,1
asym,8,511
asym,8,1
asym,3,1
asym,3,511
asym,1,511
asym,1,1
asym,9,127
asym,9,1
asym,7,1
asym,7,511
asym,4,127
asym,4,511
asym,8,1
asym,8,127
asym,0,511
asym,0,1
asym,6,1023
asym,6,1
asym,3,1
asym,3,255
asym,4,1
asym,4,1
asym,9,511
asym,9,31
asym,1,127
asym,1,1
asym,7,255
asym,7,1
asym,3,1
asym,3,1
asym,4,1
asym,4,255
asym,0,1
asym,0,127
asym,8,127
asym,8,31
asym,6,1
asym,6,1
asym,3,1
asym,3,31
asym,5,2047
asym,5,1
asym,9,63
asym,9,1
asym,7,127
asym,7,127
asym,2,8191
asym,2,1
asym,4,63
asym,4,1
asym,8,127
asym,8,31
asym,6,511
asym,6,1
asym,1,511
asym,1,511
asym,3,511
asym,3,1
asym,9,127
asym,9,1
asym,7,255
asym,7,1
asym,2,3
asym,2,255
asym,5,1
asym,5,511
asym,6,1
asym,6,1
asym,4,511
asym,4,1
asym,8,511
asym,8,1
asym,7,127
asym,7,15
asym,0,1023
asym,0,511
asym,9,1
asym,9,127
asym,1,511
asym,1,1
asym,5,255
asym,5,1
asym,3,255
asym,3,511
asym,8,127
asym,8,7
asym,6,1
asym,6,255
asym,9,63
asym,9,1
asym,4,63
asym,4,255
asym,3,1
asym,3,63
asym,8,1
asym,8,1
asym,0,511
asym,0,255
asym,5,1
asym,5,127
asym,2,1023
asym,2,1
asym,4,255
asym,4,1
asym,7,1023
asym,7,1
asym,9,1
asym,9,1
asym,1,63
asym,1,511
asym,5,255
asym,5,1
asym,3,63
asym,3,255
asym,8,255
asym,8,255
asym,0,255
asym,0,1
asym,6,511
asym,6,255
asym,1,255
asym,1,1
asym,9,127
asym,9,127
asym,4,255
asym,4,127
asym,6,1
asym,6,1
asym,2,511
asym,2,63
asym,8,255
asym,8,1
asym,0,1
asym,0,1
asym,4,1
asym,4,1
asym,2,1
asym,2,1
asym,7,1023
asym,7,255
asym,0,1
asym,0,1
asym,8,1
asym,8,1
asym,3,1023
asym,3,1
asym,4,1
asym,4,127
asym,7,1
asym,7,255
asym,2,1
asym,2,1
asym,0,1
asym,0,1
asym,4,1
asym,4,1
asym,8,1
asym,8,255
asym,0,1
asym,0,1
asym,7,1
asym,7,127
asym,2,1
asym,2,1
asym,7,1
asym,7,1
asym,2,1
asym,2,1
asym,0,1
asym,0,1
asym,5,4095
asym,5,1
asym,2,1
asym,2,1
asym,0,1
asym,0,1
asym,5,1
asym,5,1
asym,2,1
asym,2,1
asym,0,1
asym,0,1
asym,2,1
asym,2,1
asym,5,1
asym,5,1
asym,5,1
asym,5,1
asym,2,1
asym,2,1
asym,5,1
asym,5,1
asym,2,1
asym,2,1
asym,5,1
asym,5,1
asym,2,1
asym,2,1
asym,5,1
asym,5,1
asym,5,1
asym,5,1
conductor,1,3
conductor,1,2
conductor,3,8
conductor,3,2
conductor,0,1
conductor,0,2
conductor,5,2
conductor,5,1
conductor,8,1
conductor,8,1
conductor,7,2
conductor,7,79
conductor,9,2
conductor,9,1
conductor,2,1
conductor,2,2
conductor,4,251
conductor,4,298
conductor,6,201
conductor,6,1
conductor,1,2
conductor,1,1
conductor,8,2
conductor,8,1
conductor,7,6
conductor,7,106
conductor,0,2
conductor,0,1
conductor,3,1
conductor,3,352
conductor,9,1
conductor,9,63
conductor,6,2
conductor,6,314
conductor,8,214
conductor,8,1
conductor,2,2
conductor,2,695
conductor,5,109
conductor,5,647
conductor,1,108
conductor,1,625
conductor,7,93
conductor,7,133
conductor,0,2
conductor,0,508
conductor,4,190
conductor,4,585
conductor,6,150
conductor,6,237
conductor,9,171
conductor,9,469
conductor,3,1
conductor,3,656
conductor,5,15
conductor,5,2
conductor,8,37
conductor,8,565
conductor,2,2
conductor,2,679
conductor,4,16
conductor,4,124
conductor,7,1
conductor,7,344
conductor,1,34
conductor,1,1058
conductor,3,260
conductor,3,2
conductor,6,152
conductor,6,369
conductor,5,2
conductor,5,136
conductor,7,1
conductor,7,2
conductor,0,346
conductor,0,980
conductor,2,337
conductor,2,2
conductor,4,164
conductor,4,226
conductor,6,80
conductor,6,2
conductor,9,1
conductor,9,659
conductor,1,2
conductor,1,61
conductor,3,355
conductor,3,1
conductor,5,72
conductor,5,169
conductor,8,174
conductor,8,543
conductor,0,1
conductor,0,114
conductor,7,363
conductor,7,278
conductor,2,2
conductor,2,65
conductor,4,132
conductor,4,159
conductor,6,143
conductor,6,2
conductor,9,2
conductor,9,1
conductor,1,1
conductor,1,2
conductor,8,1
conductor,8,173
conductor,3,68
conductor,3,366
conductor,5,139
conductor,5,1
conductor,0,1
conductor,0,172
conductor,2,54
conductor,2,197
conductor,4,2
conductor,4,1
conductor,7,85
conductor,7,623
conductor,9,357
conductor,9,139
conductor,6,96
conductor,6,390
conductor,1,1
conductor,1,94
conductor,5,2
conductor,5,186
conductor,4,2
conductor,4,314
conductor,8,14
conductor,8,522
conductor,3,303
conductor,3,378
conductor,7,30
conductor,7,390
conductor,0,248
conductor,0,298
conductor,6,2
conductor,6,92
conductor,9,8
conductor,9,493
conductor,2,390
conductor,2,376
conductor,5,2
conductor,5,385
conductor,8,2
conductor,8,391
conductor,4,111
conductor,4,477
conductor,1,121
conductor,1,534
conductor,7,100
conductor,7,434
conductor,0,312
conductor,0,431
conductor,3,2
conductor,3,427
conductor,6,1
conductor,6,465
conductor,2,160
conductor,2,377
conductor,9,2
conductor,9,402
conductor,5,166
conductor,5,312
conductor,1,150
conductor,1,245
conductor,4,3
conductor,4,522
conductor,8,328
conductor,8,677
conductor,0,329
conductor,0,56
conductor,7,77
conductor,7,518
conductor,6,8
conductor,6,265
conductor,9,1
conductor,9,26
conductor,3,2
conductor,3,615
conductor,5,325
conductor,5,57
conductor,2,33
conductor,2,676
conductor,8,2
conductor,8,140
conductor,4,49
conductor,4,210
conductor,7,2
conductor,7,259
conductor,1,169
conductor,1,856
conductor,3,416
conductor,3,2
conductor,0,1
conductor,0,603
conductor,6,10
conductor,6,590
conductor,2,2
conductor,2,1
conductor,5,2
conductor,5,322
conductor,9,2
conductor,9,737
conductor,8,312
conductor,8,484
conductor,1,243
conductor,1,225
conductor,7,1
conductor,7,86
conductor,4,1
conductor,4,605
conductor,0,2
conductor,0,225
conductor,6,25
conductor,6,269
conductor,3,410
conductor,3,481
conductor,9,2
conductor,9,270
conductor,8,2
conductor,8,138
conductor,5,2
conductor,5,150
conductor,2,2
conductor,2,382
conductor,4,18
conductor,4,287
conductor,1,2
conductor,1,445
conductor,7,9
conductor,7,496
conductor,3,2
conductor,3,152
conductor,5,149
conductor,5,1
conductor,0,2
conductor,0,556
conductor,2,172
conductor,2,9
conductor,9,84
conductor,9,621
conductor,4,1
conductor,4,210
conductor,6,561
conductor,6,2
conductor,2,2
conductor,2,1
conductor,8,220
conductor,8,480
conductor,0,69
conductor,0,2
conductor,7,115
conductor,7,370
conductor,9,58
conductor,9,1
conductor,1,103
conductor,1,290
conductor,3,506
conductor,3,2
conductor,6,1
conductor,6,172
conductor,8,1
conductor,8,61
conductor,0,277
conductor,0,32
conductor,2,1
conductor,2,68
conductor,5,2
conductor,5,728
conductor,7,120
conductor,7,75
conductor,4,281
conductor,4,281
conductor,1,1
conductor,1,233
conductor,6,2
conductor,6,122
conductor,3,9
conductor,3,223
conductor,0,1
conductor,0,636
conductor,5,70
conductor,5,440
conductor,2,39
conductor,2,220
conductor,4,2
conductor,4,114
conductor,9,1
conductor,9,1041
conductor,1,73
conductor,1,58
conductor,3,106
conductor,3,2
conductor,8,1
conductor,8,1070
conductor,7,101
conductor,7,733
conductor,9,1
conductor,9,2
conductor,6,2
conductor,6,403
conductor,2,2
conductor,2,71
conductor,5,1
conductor,5,439
conductor,8,2
conductor,8,198
conductor,0,424
conductor,0,1
conductor,1,2
conductor,1,71
conductor,4,61
conductor,4,578
conductor,7,2
conductor,7,360
conductor,9,200
conductor,9,1
conductor,6,425
conductor,6,201
conductor,3,92
conductor,3,325
conductor,5,1
conductor,5,2
conductor,2,1
conductor,2,163
conductor,8,1
conductor,8,56
conductor,0,358
conductor,0,2
conductor,7,2
conductor,7,185
conductor,4,1
conductor,4,186
conductor,9,3
conductor,9,335
conductor,1,277
conductor,1,2
conductor,6,95
conductor,6,404
conductor,3,395
conductor,3,122
conductor,5,1
conductor,5,84
conductor,8,1
conductor,8,353
conductor,0,1
conductor,0,21
conductor,2,50
conductor,2,2
conductor,4,2
conductor,4,124
conductor,7,134
conductor,7,558
conductor,3,192
conductor,3,244
conductor,6,2
conductor,6,543
conductor,2,2
conductor,2,546
conductor,1,1
conductor,1,679
conductor,0,1
conductor,0,716
conductor,9,1
conductor,9,837
conductor,5,15
conductor,5,929
conductor,4,217
conductor,4,934
conductor,8,133
conductor,8,1019
conductor,3,1
conductor,3,877
conductor,7,235
conductor,7,1098
conductor,6,137
conductor,6,834
conductor,2,2
conductor,2,1145
conductor,1,2
conductor,1,1132
conductor,5,215
conductor,5,977
conductor,0,221
conductor,0,1477
conductor,4,1
conductor,4,927
conductor,9,85
conductor,9,1406
conductor,1,60
conductor,1,2
conductor,8,1
conductor,8,1391
conductor,3,1
conductor,3,1120
conductor,9,1
conductor,9,2
atompick,9,1
atompick,1,1
atompick,2,1
atompick,6,1
atompick,4,1
atompick,0,127
atompick,8,511
atompick,1,511
atompick,4,1
atompick,9,255
atompick,2,255
atompick,6,1
atompick,1,63
atompick,4,1
atompick,8,511
atompick,9,255
atompick,3,2047
atompick,5,2047
atompick,8,1
atompick,6,63
atompick,1,1
atompick,2,1023
atompick,4,511
atompick,9,255
atompick,1,1
atompick,3,15
atompick,6,1
atompick,8,127
atompick,4,1
atompick,2,127
atompick,9,1
atompick,6,1
atompick,3,127
atompick,1,1
atompick,6,1
atompick,8,511
atompick,4,511
atompick,1,1
atompick,9,511
atompick,6,1
atompick,3,511
atompick,1,1
atompick,8,511
atompick,4,511
atompick,6,1
atompick,8,1
atompick,2,2047
atompick,9,255
atompick,1,127
atompick,3,511
atompick,8,127
atompick,6,1
atompick,4,255
atompick,9,1
atompick,2,511
atompick,8,127
atompick,1,255
atompick,9,63
atompick,3,255
atompick,6,1
atompick,4,1
atompick,6,1
atompick,2,127
atompick,8,127
atompick,4,1
atompick,9,1
atompick,7,8191
atompick,1,127
atompick,3,255
atompick,6,63
atompick,8,255
atompick,4,1
atompick,0,8191
atompick,2,127
atompick,7,1
atompick,6,31
atompick,8,255
atompick,4,1
atompick,9,1023
atompick,1,255
atompick,7,511
atompick,2,31
atompick,0,127
atompick,4,1
atompick,2,1
atompick,9,1
atompick,6,511
atompick,1,255
atompick,8,1023
atompick,3,2047
atompick,6,1
atompick,0,511
atompick,4,127
atompick,6,1
atompick,2,511
atompick,9,255
atompick,7,1023
atompick,1,255
atompick,3,511
atompick,0,127
atompick,8,255
atompick,6,511
atompick,4,255
atompick,2,511
atompick,8,1
atompick,3,255
atompick,1,511
atompick,6,1
atompick,9,511
atompick,4,1
atompick,2,1
atompick,7,1023
atompick,0,511
atompick,8,255
atompick,6,1
atompick,4,1
atompick,1,255
atompick,9,511
atompick,7,255
atompick,2,255
atompick,0,255
atompick,4,1
atompick,8,511
atompick,6,255
atompick,2,1
atompick,9,511
atompick,7,1
atompick,0,255
atompick,4,1
atompick,1,1023
atompick,9,1
atompick,2,1
atompick,8,1023
atompick,1,127
atompick,4,1
atompick,2,1
atompick,9,1
atompick,7,511
atompick,1,1
atompick,8,1
atompick,3,4095
atompick,9,7
atompick,7,1
atompick,1,1
atompick,9,1
atompick,5,16383
atompick,3,1
atompick,7,1
atompick,8,1023
atompick,5,1
atompick,3,1
atompick,5,1
atompick,7,1023
atompick,3,1
atompick,0,4095
atompick,3,1
atompick,5,1
atompick,7,1
atompick,3,1
atompick,0,1
atompick,7,1
atompick,3,1
atompick,5,1
atompick,0,1
atompick,7,1
atompick,5,1
atompick,0,1
atompick,3,1
atompick,7,1
atompick,5,1
atompick,7,1
atompick,5,1
atompick,0,1
atompick,3,1
atompick,0,1
atompick,5,1
atompick,7,1
atompick,0,1
atompick,5,1
atompick,3,1
atompick,7,1
atompick,5,1
atompick,0,1
atompick,7,1
atompick,0,1
atompick,5,1
atompick,7,1
atompick,0,1
atompick,5,1
atompick,2,8191
atompick,0,1
atompick,2,1
atompick,5,1
atompick,2,1
atompick,0,1
atompick,5,1
atompick,5,1
atompick,5,1
atompick,5,1
atompick,5,1
