method,id,time
asym,1,511
asym,17,255
asym,17,1
asym,19,1
asym,19,1
asym,3,4095
asym,3,1
asym,5,1
asym,5,1
asym,15,511
asym,15,1
asym,6,63
asym,6,1
asym,4,1
asym,4,63
asym,10,1
asym,10,1
asym,13,511
asym,13,511
asym,2,1
asym,2,1
asym,8,255
asym,8,1
asym,0,511
asym,0,63
asym,12,255
asym,12,1
asym,3,127
asym,3,1
asym,1,31
asym,1,1
asym,19,1
asym,19,63
asym,14,255
asym,14,1
asym,16,511
asym,16,1
asym,11,255
asym,11,1
asym,5,1
asym,5,255
asym,7,255
asym,7,1
asym,9,255
asym,9,1
asym,17,127
asym,17,1
asym,0,255
asym,0,1
asym,15,255
asym,15,1
asym,6,1
asym,6,1
asym,4,1
asym,4,127
asym,2,255
asym,2,1
asym,13,1
asym,13,511
asym,16,127
asym,16,255
asym,19,1
asym,19,511
asym,10,63
asym,10,511
asym,14,15
asym,14,255
asym,8,511
asym,8,1
asym,12,511
asym,12,1
asym,1,511
asym,1,63
asym,5,255
asym,5,127
asym,3,255
asym,3,1
asym,7,511
asym,7,127
asym,0,63
asym,0,1
asym,9,1
asym,9,1
asym,15,255
asym,15,1
asym,17,511
asym,17,1
asym,2,63
asym,2,1
asym,4,255
asym,4,255
asym,12,1
asym,12,1
asym,19,1
asym,19,255
asym,1,255
asym,1,63
asym,16,1
asym,16,255
asym,5,511
asym,5,1
asym,3,1
asym,3,127
asym,14,511
asym,14,1
asym,8,511
asym,8,1
asym,11,255
asym,11,1023
asym,13,1023
asym,13,1
asym,9,1
asym,9,1
asym,0,1
asym,0,255
asym,6,1023
asym,6,255
asym,2,511
asym,2,1
asym,4,255
asym,4,1
asym,8,255
asym,8,1
asym,19,1
asym,19,1
asym,16,1
asym,16,1
asym,14,1
asym,14,511
asym,12,511
asym,12,1
asym,7,511
asym,7,127
asym,9,1
asym,9,1
asym,19,1
asym,19,1
asym,5,511
asym,5,1
asym,1,511
asym,1,511
asym,3,511
asym,3,1
asym,16,1
asym,16,1
asym,8,255
asym,8,1
asym,6,255
asym,6,127
asym,11,1
asym,11,255
asym,13,255
asym,13,1
asym,0,1023
asym,0,1
asym,9,255
asym,9,1
asym,15,1023
asym,15,511
asym,3,1
asym,3,1
asym,7,1
asym,7,255
asym,12,255
asym,12,255
asym,16,1
asym,16,63
asym,1,511
asym,1,1
asym,19,1
asym,19,511
asym,11,1
asym,11,1
asym,4,255
asym,4,1023
asym,14,1023
asym,14,1
asym,7,1
asym,7,1
asym,2,1023
asym,2,255
asym,0,1
asym,0,1
asym,3,1
asym,3,1
asym,12,1
asym,12,511
asym,5,1023
asym,5,1
asym,7,1
asym,7,1
asym,16,1
asym,16,1
asym,4,1
asym,4,1
asym,2,1
asym,2,1
asym,8,15
asym,8,1023
asym,11,1
asym,11,1
asym,19,1
asym,19,511
asym,1,511
asym,1,127
asym,16,1
asym,16,1
asym,5,127
asym,5,1
asym,0,31
asym,0,31
asym,12,1
asym,12,127
asym,18,8191
asym,18,1
asym,3,15
asym,3,511
asym,7,1
asym,7,511
asym,11,1
asym,11,255
asym,4,127
asym,4,63
asym,0,1
asym,0,1
asym,16,1
asym,16,1
asym,7,1
asym,7,1
asym,19,7
asym,19,511
asym,12,1
asym,12,511
asym,5,63
asym,5,1
asym,16,1
asym,16,1
asym,0,1
asym,0,127
asym,7,1
asym,7,1
asym,3,1
asym,3,511
asym,18,1023
asym,18,1
asym,11,1
asym,11,127
asym,7,1
asym,7,1
asym,4,511
asym,4,15
asym,19,255
asym,19,1
asym,16,1
asym,16,1
asym,12,1
asym,12,255
asym,5,1
asym,5,1
asym,3,1
asym,3,255
asym,1,2047
asym,1,1
asym,16,1
asym,16,1
asym,18,255
asym,18,1
asym,7,1
asym,7,1
asym,11,1
asym,11,255
asym,16,1
asym,16,1
asym,4,1
asym,4,1
asym,0,511
asym,0,1
asym,16,1
asym,16,1
asym,5,1
asym,5,1
asym,3,1
asym,3,255
asym,12,1
asym,12,511
asym,7,1
asym,7,1
asym,1,255
asym,1,1
asym,19,255
asym,19,511
asym,4,127
asym,4,127
asym,11,1
asym,11,127
asym,16,1
asym,16,1
asym,0,255
asym,0,1
asym,12,1
asym,12,1
asym,3,1
asym,3,63
asym,18,1023
asym,18,1
asym,7,1
asym,7,1
asym,5,511
asym,5,1
asym,0,1
asym,0,1
asym,11,1
asym,11,1
asym,3,1
asym,3,1
asym,1,255
asym,1,1
asym,19,511
asym,19,1
asym,12,1
asym,12,1
asym,17,8191
asym,17,511
asym,7,1
asym,7,1
asym,1,1
asym,1,1
asym,5,1
asym,5,1
asym,11,1
asym,11,1
asym,18,1
asym,18,63
asym,16,1023
asym,16,1
asym,3,1
asym,3,1
asym,19,31
asym,19,1
asym,7,1
asym,7,1
asym,17,1
asym,17,1
asym,12,1
asym,12,255
asym,5,1
asym,5,1
asym,0,511
asym,0,127
asym,1,1
asym,1,1
asym,7,1
asym,7,1
asym,3,1
asym,3,1
asym,18,127
asym,18,511
asym,0,127
asym,0,1
asym,11,1
asym,11,511
asym,13,8191
asym,13,1
asym,4,2047
asym,4,255
asym,5,255
asym,5,1
asym,1,1
asym,1,1
asym,12,63
asym,12,1
asym,17,1
asym,17,511
asym,19,1023
asym,19,1
asym,3,1
asym,3,1
asym,11,1
asym,11,1
asym,15,1
asym,15,8191
asym,18,1
asym,18,127
asym,0,255
asym,0,1
asym,13,1
asym,13,1
asym,4,127
asym,4,511
asym,1,1
asym,1,1
asym,17,1
asym,17,255
asym,11,1
asym,11,1
asym,19,511
asym,19,1
asym,5,511
asym,5,1
asym,18,1
asym,18,3
asym,3,1
asym,3,511
asym,14,8191
asym,14,511
asym,12,511
asym,12,255
asym,19,255
asym,19,1
asym,17,1
asym,17,255
asym,4,255
asym,4,1
asym,15,511
asym,15,1
asym,11,1
asym,11,1
asym,8,1
asym,8,8191
asym,1,1
asym,1,1
asym,13,511
asym,13,1
asym,3,1
asym,3,255
asym,5,1
asym,5,1
asym,18,1
asym,18,127
asym,1,1
asym,1,1
asym,4,127
asym,4,1
asym,12,255
asym,12,1
asym,14,127
asym,14,511
asym,19,127
asym,19,1
asym,17,1
asym,17,1
asym,8,1
asym,8,1
asym,3,1
asym,3,1
asym,13,1
asym,13,255
asym,8,1
asym,8,1
asym,14,1
asym,14,63
asym,4,1
asym,4,511
asym,18,511
asym,18,1
asym,12,511
asym,12,1
asym,17,1
asym,17,127
asym,13,127
asym,13,1
asym,8,1
asym,8,1
asym,15,2047
asym,15,1
asym,8,1
asym,8,1
asym,18,1
asym,18,511
asym,13,1
asym,13,1
asym,8,1
asym,8,1
asym,17,1
asym,17,255
asym,10,16383
asym,10,1
asym,14,511
asym,14,511
asym,15,255
asym,15,1
asym,13,1
asym,13,127
asym,18,1
asym,18,511
asym,8,1
asym,8,1
asym,10,1
asym,10,1
asym,14,1
asym,14,127
asym,13,1
asym,13,63
asym,15,127
asym,15,1
asym,17,1
asym,17,511
asym,8,1
asym,8,1
asym,10,1
asym,10,1
asym,13,1
asym,13,1
asym,18,1
asym,18,511
asym,17,1
asym,17,127
asym,14,255
asym,14,511
asym,6,16383
asym,6,1
asym,10,1
asym,10,1
asym,8,1
asym,8,1
asym,18,1
asym,18,511
asym,13,1
asym,13,255
asym,17,1
asym,17,7
asym,10,1
asym,10,1
asym,8,1
asym,8,1
asym,15,1023
asym,15,1
asym,6,1
asym,6,1
asym,13,1
asym,13,1
asym,8,1
asym,8,1
asym,18,1
asym,18,511
asym,14,255
asym,14,255
asym,10,1
asym,10,1
asym,17,1
asym,17,31
asym,6,1
asym,6,1
asym,15,127
asym,15,1
asym,13,1
asym,13,1
asym,2,16383
asym,2,1
asym,18,1
asym,18,1
asym,6,1
asym,6,1
asym,10,1
asym,10,1
asym,14,1
asym,14,255
asym,2,1
asym,2,1
asym,6,1
asym,6,1
asym,18,1
asym,18,1
asym,10,1
asym,10,1
asym,2,1
asym,2,1
asym,14,1
asym,14,1
asym,6,1
asym,6,1
asym,2,1
asym,2,1
asym,10,1
asym,10,1
asym,6,1
asym,6,1
asym,2,1
asym,2,1
asym,14,1
asym,14,1
asym,10,1
asym,10,1
asym,2,1
asym,2,1
asym,10,1
asym,10,1
asym,6,1
asym,6,1
asym,2,1
asym,2,1
asym,6,1
asym,6,1
asym,10,1
asym,10,1
asym,2,1
asym,2,1
asym,6,1
asym,6,1
asym,15,4095
asym,15,1
asym,2,1
asym,2,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,15,1
asym,15,1
asym,6,1
asym,6,1
asym,9,32767
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
asym,9,1
conductor,10,3
conductor,10,3
conductor,17,2
conductor,17,3
conductor,13,2
conductor,13,3
conductor,7,332
conductor,7,3
conductor,18,1031
conductor,18,3
conductor,0,483
conductor,0,2
conductor,11,793
conductor,11,3
conductor,5,833
conductor,5,2
conductor,15,988
conductor,15,2
conductor,19,1214
conductor,19,265
conductor,14,1145
conductor,14,35
conductor,9,1101
conductor,9,3
conductor,4,989
conductor,4,1038
conductor,16,1359
conductor,16,2
conductor,6,1482
conductor,6,2
conductor,12,1765
conductor,12,2
conductor,3,1148
conductor,3,2060
conductor,8,2025
conductor,8,3
conductor,17,2057
conductor,17,2
conductor,13,2233
conductor,13,3
conductor,2,1564
conductor,2,2066
conductor,10,2258
conductor,10,3
conductor,7,2280
conductor,7,2
conductor,18,1892
conductor,18,2
conductor,1,1976
conductor,1,2065
conductor,0,1825
conductor,0,2
conductor,15,1772
conductor,15,3
conductor,5,1868
conductor,5,3
conductor,11,2413
conductor,11,2
conductor,19,1811
conductor,19,264
conductor,14,1793
conductor,14,3
conductor,16,1705
conductor,16,2
conductor,9,1668
conductor,9,3
conductor,4,1426
conductor,4,3
conductor,12,1475
conductor,12,3
conductor,6,1579
conductor,6,2
conductor,8,1331
conductor,8,33
conductor,17,1132
conductor,17,2
conductor,13,1069
conductor,13,3
conductor,3,1222
conductor,3,136
conductor,10,967
conductor,10,3
conductor,18,1108
conductor,18,3
conductor,11,1248
conductor,11,2
conductor,7,1235
conductor,7,2
conductor,2,1271
conductor,2,1035
conductor,14,1416
conductor,14,2
conductor,1,1178
conductor,1,1043
conductor,0,1532
conductor,0,2
conductor,5,1484
conductor,5,3
conductor,16,1335
conductor,16,2
conductor,4,1313
conductor,4,2
conductor,19,1716
conductor,19,67
conductor,12,1418
conductor,12,3
conductor,15,2439
conductor,15,526
conductor,9,1423
conductor,9,3
conductor,6,1586
conductor,6,2
conductor,8,1381
conductor,8,3
conductor,13,2019
conductor,13,2
conductor,18,1385
conductor,18,3
conductor,17,1448
conductor,17,3
conductor,3,1423
conductor,3,2
conductor,10,1461
conductor,10,2
conductor,1,1364
conductor,1,2
conductor,7,1421
conductor,7,3
conductor,11,1359
conductor,11,3
conductor,5,1497
conductor,5,3
conductor,14,1475
conductor,14,2
conductor,0,1330
conductor,0,2
conductor,4,1048
conductor,4,3
conductor,16,1031
conductor,16,3
conductor,2,2568
conductor,2,3
conductor,9,1178
conductor,9,2
conductor,19,1103
conductor,19,3
conductor,15,1169
conductor,15,3
conductor,6,1084
conductor,6,3
conductor,18,1049
conductor,18,3
conductor,12,1073
conductor,12,2
conductor,3,1176
conductor,3,3
conductor,8,1289
conductor,8,2
conductor,10,1358
conductor,10,2
conductor,13,1565
conductor,13,2
conductor,5,1217
conductor,5,2
conductor,17,1198
conductor,17,2
conductor,7,1154
conductor,7,2
conductor,1,1253
conductor,1,2
conductor,14,1668
conductor,14,2
conductor,11,1347
conductor,11,2
conductor,9,1227
conductor,9,3
conductor,16,1230
conductor,16,2
conductor,0,1214
conductor,0,527
conductor,4,1381
conductor,4,3
conductor,2,1231
conductor,2,3
conductor,15,1270
conductor,15,2
conductor,19,1240
conductor,19,1043
conductor,6,1223
conductor,6,2
conductor,12,1321
conductor,12,3
conductor,10,1356
conductor,10,2
conductor,3,1475
conductor,3,3
conductor,5,1281
conductor,5,3
conductor,18,1321
conductor,18,1038
conductor,8,1178
conductor,8,2
conductor,13,1275
conductor,13,2
conductor,11,1240
conductor,11,2
conductor,17,1212
conductor,17,261
conductor,7,1355
conductor,7,2
conductor,9,1318
conductor,9,3
conductor,1,1443
conductor,1,2
conductor,16,1220
conductor,16,2
conductor,14,1625
conductor,14,3
conductor,0,1123
conductor,0,265
conductor,2,1275
conductor,2,2
conductor,19,1054
conductor,19,523
conductor,6,1439
conductor,6,3
conductor,4,1365
conductor,4,2
conductor,15,1635
conductor,15,2
conductor,10,1108
conductor,10,2
conductor,12,1062
conductor,12,2
conductor,5,1497
conductor,5,2
conductor,3,1210
conductor,3,2
conductor,8,1214
conductor,8,2
conductor,18,1193
conductor,18,2
conductor,13,1278
conductor,13,3
conductor,9,1103
conductor,9,2
conductor,11,1253
conductor,11,3
conductor,1,1104
conductor,1,2
conductor,7,1174
conductor,7,3
conductor,19,1028
conductor,19,2
conductor,17,1216
conductor,17,1034
conductor,16,1214
conductor,16,5
conductor,14,1264
conductor,14,3
conductor,6,1116
conductor,6,3
conductor,2,1096
conductor,2,3
conductor,0,1470
conductor,0,265
conductor,4,1155
conductor,4,3
conductor,10,1101
conductor,10,3
conductor,12,994
conductor,12,3
conductor,8,1051
conductor,8,3
conductor,15,1359
conductor,15,3
conductor,3,1156
conductor,3,2
conductor,18,1128
conductor,18,3
conductor,5,2133
conductor,5,2
conductor,11,1211
conductor,11,3
conductor,9,1162
conductor,9,2
conductor,17,1151
conductor,17,2
conductor,13,1187
conductor,13,3
conductor,7,1264
conductor,7,3
conductor,19,1105
conductor,19,3
conductor,2,1002
conductor,2,3
conductor,14,1050
conductor,14,3
conductor,1,1280
conductor,1,3
conductor,16,1399
conductor,16,2
conductor,6,1417
conductor,6,2
conductor,0,1271
conductor,0,135
conductor,12,1291
conductor,12,2
conductor,4,1168
conductor,4,3
conductor,10,1062
conductor,10,3
conductor,8,1067
conductor,8,2
conductor,18,935
conductor,18,2
conductor,15,1101
conductor,15,135
conductor,3,1017
conductor,3,3
conductor,17,1039
conductor,17,2
conductor,13,969
conductor,13,3
conductor,5,1083
conductor,5,3
conductor,9,989
conductor,9,2
conductor,2,1085
conductor,2,2
conductor,11,1046
conductor,11,2
conductor,7,1012
conductor,7,2
conductor,14,1006
conductor,14,3
conductor,19,980
conductor,19,2
conductor,4,938
conductor,4,3
conductor,1,1109
conductor,1,526
conductor,6,1211
conductor,6,3
conductor,16,1206
conductor,16,3
conductor,0,1388
conductor,0,2
conductor,12,1146
conductor,12,2
conductor,8,1202
conductor,8,2
conductor,10,1340
conductor,10,2
conductor,18,1361
conductor,18,3
conductor,3,1283
conductor,3,2
conductor,15,1292
conductor,15,2
conductor,13,1101
conductor,13,3
conductor,5,1171
conductor,5,3
conductor,11,1224
conductor,11,2
conductor,17,1442
conductor,17,15
conductor,9,1436
conductor,9,3
conductor,7,1438
conductor,7,2
conductor,1,1140
conductor,1,2
conductor,19,1238
conductor,19,2
conductor,2,1294
conductor,2,3
conductor,4,884
conductor,4,3
conductor,14,860
conductor,14,3
conductor,6,881
conductor,6,2
conductor,16,867
conductor,16,3
conductor,8,831
conductor,8,3
conductor,0,1248
conductor,0,3
conductor,12,886
conductor,12,2
conductor,3,1139
conductor,3,3
conductor,15,913
conductor,15,2
conductor,10,945
conductor,10,3
conductor,9,970
conductor,9,268
conductor,17,990
conductor,17,3
conductor,5,1117
conductor,5,3
conductor,7,1095
conductor,7,3
conductor,1,1205
conductor,1,2
conductor,13,1297
conductor,13,2
conductor,11,1108
conductor,11,2
conductor,18,1749
conductor,18,2
conductor,4,1141
conductor,4,2
conductor,19,1192
conductor,19,3
conductor,2,1621
conductor,2,3
conductor,14,1287
conductor,14,3
conductor,8,1240
conductor,8,3
conductor,16,1262
conductor,16,2
conductor,12,1208
conductor,12,3
conductor,6,1164
conductor,6,3
conductor,0,1194
conductor,0,2
conductor,3,1171
conductor,3,2
conductor,10,1209
conductor,10,3
conductor,15,1142
conductor,15,2
conductor,7,1036
conductor,7,2
conductor,13,1003
conductor,13,2
conductor,5,965
conductor,5,3
conductor,17,884
conductor,17,2
conductor,9,1053
conductor,9,262
conductor,18,1023
conductor,18,2
conductor,1,944
conductor,1,2
conductor,14,933
conductor,14,3
conductor,11,778
conductor,11,3
conductor,19,699
conductor,19,2
conductor,2,744
conductor,2,2
conductor,4,889
conductor,4,3
conductor,8,928
conductor,8,2
conductor,16,915
conductor,16,3
conductor,6,959
conductor,6,2
conductor,3,820
conductor,3,3
conductor,0,942
conductor,0,3
conductor,12,909
conductor,12,3
conductor,15,820
conductor,15,129
conductor,10,883
conductor,10,2
conductor,7,1059
conductor,7,2
conductor,18,1133
conductor,18,3
conductor,5,1133
conductor,5,2
conductor,1,1109
conductor,1,3
conductor,9,1273
conductor,9,2
conductor,13,1329
conductor,13,2
conductor,11,1333
conductor,11,2
conductor,17,1207
conductor,17,1038
conductor,4,1492
conductor,4,3
conductor,14,1464
conductor,14,3
conductor,2,1574
conductor,2,2
conductor,19,1628
conductor,19,2
conductor,6,1421
conductor,6,3
conductor,16,1311
conductor,16,133
conductor,8,1258
conductor,8,3
conductor,3,1338
conductor,3,3
conductor,12,1175
conductor,12,2
conductor,15,1112
conductor,15,2
conductor,0,1097
conductor,0,2
conductor,10,1291
conductor,10,2
conductor,7,1371
conductor,7,3
conductor,5,1325
conductor,5,2
conductor,1,1230
conductor,1,3
conductor,18,1244
conductor,18,2
conductor,13,1302
conductor,13,2
conductor,9,1267
conductor,9,2
conductor,11,1214
conductor,11,3
conductor,2,1177
conductor,2,3
conductor,4,1411
conductor,4,2
conductor,17,1356
conductor,17,2
conductor,8,1083
conductor,8,2
conductor,19,1027
conductor,19,3
conductor,14,2374
conductor,14,3
conductor,6,1233
conductor,6,3
conductor,16,1192
conductor,16,267
conductor,12,1188
conductor,12,2
conductor,0,1210
conductor,0,2
conductor,10,1231
conductor,10,2
conductor,7,1183
conductor,7,3
conductor,15,1143
conductor,15,1036
conductor,3,1364
conductor,3,3
conductor,18,1270
conductor,18,3
conductor,5,1411
conductor,5,3
conductor,11,1520
conductor,11,2
conductor,1,1383
conductor,1,2
conductor,13,1219
conductor,13,2
conductor,9,1211
conductor,9,3
conductor,2,1615
conductor,2,2
conductor,14,1208
conductor,14,2
conductor,4,1128
conductor,4,527
conductor,19,1350
conductor,19,2
conductor,8,1232
conductor,8,3
conductor,17,1140
conductor,17,2
conductor,6,1181
conductor,6,2
conductor,12,1276
conductor,12,3
conductor,0,1301
conductor,0,2
conductor,16,928
conductor,16,1035
conductor,10,1240
conductor,10,2
conductor,7,1448
conductor,7,2
conductor,13,1424
conductor,13,2
conductor,3,1415
conductor,3,3
conductor,15,1151
conductor,15,1040
conductor,18,1527
conductor,18,3
conductor,11,1221
conductor,11,2
conductor,1,1269
conductor,1,2
conductor,14,1276
conductor,14,3
conductor,9,1342
conductor,9,2
conductor,5,1382
conductor,5,2
conductor,19,1350
conductor,19,3
conductor,2,1357
conductor,2,2
conductor,8,1264
conductor,8,2
conductor,6,1425
conductor,6,3
conductor,0,1444
conductor,0,2
conductor,4,1351
conductor,4,1033
conductor,17,1360
conductor,17,2
conductor,10,1427
conductor,10,2
conductor,12,1503
conductor,12,2
conductor,7,1363
conductor,7,3
conductor,13,1331
conductor,13,3
conductor,16,1393
conductor,16,1036
conductor,3,1630
conductor,3,2
conductor,18,1550
conductor,18,2
conductor,1,1622
conductor,1,2
conductor,11,1612
conductor,11,3
conductor,9,1329
conductor,9,3
conductor,5,1435
conductor,5,3
conductor,15,1308
conductor,15,2062
conductor,19,1566
conductor,19,2
conductor,4,1337
conductor,4,14
conductor,2,1346
conductor,2,3
conductor,6,1312
conductor,6,3
conductor,8,1571
conductor,8,2
conductor,10,1582
conductor,10,2
conductor,14,1697
conductor,14,2062
conductor,0,1572
conductor,0,3
conductor,17,1467
conductor,17,2
conductor,12,1553
conductor,12,2
conductor,18,1689
conductor,18,3
conductor,16,1525
conductor,16,519
conductor,7,1622
conductor,7,2
conductor,13,2652
conductor,13,2
conductor,3,1655
conductor,3,2
conductor,11,1735
conductor,11,2
conductor,9,1528
conductor,9,3
conductor,5,1560
conductor,5,2
conductor,19,1545
conductor,19,2
conductor,1,1763
conductor,1,2
conductor,15,1601
conductor,15,2
conductor,6,1491
conductor,6,2
conductor,4,1621
conductor,4,2
conductor,8,1467
conductor,8,2
conductor,14,1464
conductor,14,2
conductor,2,2534
conductor,2,3
conductor,10,1700
conductor,10,2
conductor,17,1645
conductor,17,2
conductor,0,1603
conductor,0,2
conductor,18,1460
conductor,18,2
conductor,12,1266
conductor,12,2
conductor,16,1287
conductor,16,2
conductor,7,1346
conductor,7,2
conductor,3,1365
conductor,3,2
conductor,11,1279
conductor,11,2
conductor,9,1311
conductor,9,3
conductor,13,2065
conductor,13,2
conductor,5,1350
conductor,5,2
conductor,6,1418
conductor,6,3
conductor,19,1336
conductor,19,2
conductor,1,1072
conductor,1,3
conductor,15,1123
conductor,15,2
conductor,4,1095
conductor,4,2
conductor,14,1096
conductor,14,2
conductor,17,1139
conductor,17,3
conductor,2,1013
conductor,2,3
conductor,10,1073
conductor,10,3
conductor,8,987
conductor,8,3
conductor,0,1027
conductor,0,3
conductor,9,752
conductor,9,3
conductor,16,1076
conductor,16,523
conductor,18,1492
conductor,18,3
conductor,5,909
conductor,5,2
conductor,12,956
conductor,12,2
conductor,7,1063
conductor,7,2
conductor,3,1012
conductor,3,2
conductor,13,1232
conductor,13,2
conductor,6,1075
conductor,6,3
conductor,11,1169
conductor,11,132
conductor,2,1145
conductor,2,3
conductor,4,1543
conductor,4,2
conductor,15,1243
conductor,15,2
conductor,19,1235
conductor,19,3
conductor,8,1603
conductor,8,2
conductor,1,1289
conductor,1,1036
conductor,14,1438
conductor,14,525
conductor,17,1662
conductor,17,2
conductor,12,1474
conductor,12,2
conductor,3,823
conductor,3,3
conductor,16,1574
conductor,16,264
conductor,0,1485
conductor,0,1037
conductor,15,650
conductor,15,2
conductor,2,684
conductor,2,519
conductor,1,246
conductor,1,1035
atompick,10,1
atompick,12,1
atompick,16,1
atompick,3,1
atompick,8,1
atompick,13,1
atompick,1,1
atompick,17,255
atompick,6,1
atompick,15,255
atompick,19,1
atompick,9,127
atompick,11,511
atompick,16,31
atompick,1,1
atompick,18,255
atompick,14,511
atompick,4,511
atompick,8,1
atompick,1,1
atompick,16,1
atompick,19,127
atompick,9,63
atompick,13,1
atompick,1,1
atompick,3,511
atompick,18,1
atompick,5,1023
atompick,7,1023
atompick,11,1
atompick,14,7
atompick,9,1
atompick,7,1
atompick,19,63
atompick,13,1
atompick,16,1
atompick,5,1
atompick,18,1
atompick,1,1
atompick,14,1
atompick,11,1
atompick,3,1
atompick,9,1
atompick,16,1
atompick,5,1
atompick,13,127
atompick,1,1
atompick,7,1
atompick,18,1
atompick,10,2047
atompick,3,1
atompick,14,255
atompick,1,1
atompick,11,255
atompick,16,1
atompick,9,255
atompick,5,1
atompick,13,255
atompick,3,1
atompick,18,1
atompick,7,1
atompick,1,1
atompick,10,127
atompick,5,1
atompick,19,2047
atompick,14,63
atompick,7,1
atompick,16,1
atompick,2,4095
atompick,5,1
atompick,14,1
atompick,11,511
atompick,18,255
atompick,9,511
atompick,16,1
atompick,13,127
atompick,1,255
atompick,3,511
atompick,7,1
atompick,10,511
atompick,19,255
atompick,16,1
atompick,2,255
atompick,5,1
atompick,14,511
atompick,18,1
atompick,9,255
atompick,11,511
atompick,19,63
atompick,7,1
atompick,16,1
atompick,1,511
atompick,3,511
atompick,9,1
atompick,13,255
atompick,18,1
atompick,11,1
atompick,5,1
atompick,16,1
atompick,7,1
atompick,2,255
atompick,14,255
atompick,9,1
atompick,19,1
atompick,11,1
atompick,13,1
atompick,18,127
atompick,1,511
atompick,5,1
atompick,16,1
atompick,3,511
atompick,9,1
atompick,7,1
atompick,14,255
atompick,19,31
atompick,3,1
atompick,13,31
atompick,16,1
atompick,18,255
atompick,1,1
atompick,9,1
atompick,14,127
atompick,5,1
atompick,7,1
atompick,11,1
atompick,18,1
atompick,16,1
atompick,2,1023
atompick,13,1
atompick,7,1
atompick,0,8191
atompick,11,1
atompick,3,255
atompick,14,127
atompick,9,1
atompick,5,1
atompick,18,1
atompick,16,1
atompick,13,255
atompick,1,255
atompick,9,1
atompick,7,1
atompick,11,1
atompick,14,1
atompick,6,8191
atompick,4,8191
atompick,2,511
atompick,0,1
atompick,18,1
atompick,13,255
atompick,16,1
atompick,10,4095
atompick,4,1
atompick,7,511
atompick,1,63
atompick,14,255
atompick,9,255
atompick,3,511
atompick,19,2047
atompick,11,255
atompick,6,127
atompick,0,255
atompick,16,1
atompick,13,31
atompick,18,1
atompick,10,255
atompick,4,31
atompick,7,1
atompick,1,1
atompick,11,1
atompick,3,127
atompick,9,31
atompick,6,255
atompick,4,127
atompick,16,1
atompick,13,1
atompick,7,1
atompick,0,255
atompick,10,7
atompick,18,1
atompick,6,255
atompick,3,255
atompick,14,1023
atompick,0,1
atompick,9,1
atompick,11,1
atompick,16,1
atompick,13,15
atompick,18,1
atompick,16,1
atompick,14,1
atompick,4,255
atompick,1,511
atompick,10,511
atompick,19,2047
atompick,6,1
